tnstart_absolute,tnend_absolute,pmean,pmean_rescale,imean,transcript,Id
11:37:10,11:37:14,178.226,0.37598415175968500,73.42400000000000,(Deleted due to privacy),speaker_A
11:37:19,11:37:28,148.77700000000000,-0.16088103424242500,63.662,(Deleted due to privacy),speaker_A
11:37:28,11:37:35,154.827,-0.0505874970998135,65.169,(Deleted due to privacy),speaker_A
11:37:35,11:37:36,151.376,-0.11350038911289600,69.21300000000000,(Deleted due to privacy),speaker_A
11:37:36,11:37:42,150.082,-0.13709044482571300,70.55,(Deleted due to privacy),speaker_A
11:37:44,11:37:58,159.717,0.0385588494501653,71.438,(Deleted due to privacy),speaker_A
11:37:58,11:38:07,152.366,-0.09545235576228700,73.56,(Deleted due to privacy),speaker_A
11:38:07,11:38:09,146.72,-0.19838083687091300,73.446,(Deleted due to privacy),speaker_A
11:38:10,11:38:26,156.965,-0.0116110371971848,72.813,(Deleted due to privacy),speaker_A
11:38:28,11:38:38,158.225,0.0113591870672267,67.251,(Deleted due to privacy),speaker_A
11:38:38,11:38:43,138.35400000000000,-0.350895833851919,68.293,(Deleted due to privacy),speaker_A
11:39:15,11:39:16,152.387,-0.0950695186912138,73.773,(Deleted due to privacy),speaker_A
11:39:25,11:39:25,130.428,-0.49538948267709900,73.03700000000000,(Deleted due to privacy),speaker_A
11:39:33,11:39:33,109.48200000000000,-0.8772421155678650,59.975,(Deleted due to privacy),speaker_A
11:39:35,11:39:39,166.99100000000000,0.17116631873534800,69.97,(Deleted due to privacy),speaker_A
11:39:42,11:39:44,161.558,0.0721208993476108,71.648,(Deleted due to privacy),speaker_A
11:39:45,11:39:48,162.153,0.082967949694694,71.7,(Deleted due to privacy),speaker_A
11:39:50,11:39:58,169.11600000000000,0.209905784260645,71.916,(Deleted due to privacy),speaker_A
11:39:58,11:40:02,143.882,-0.250118532475992,71.505,(Deleted due to privacy),speaker_A
11:40:03,11:40:03,,,49.604,(Deleted due to privacy),speaker_A
11:40:03,11:40:04,162.155,0.0830044103681298,73.163,(Deleted due to privacy),speaker_A
11:40:06,11:40:10,242.06,1.5396994658029,76.96600000000000,(Deleted due to privacy),speaker_A
11:40:11,11:40:15,204.547,0.855824844508557,73.795,(Deleted due to privacy),speaker_A
11:40:16,11:40:22,161.69,0.0745273037943587,70.763,(Deleted due to privacy),speaker_A
11:40:38,11:40:40,169.085,0.20934064382239400,75.205,(Deleted due to privacy),speaker_A
11:40:40,11:40:47,161.563,0.0722120510311996,69.747,(Deleted due to privacy),speaker_A
11:40:48,11:40:54,202.513,0.818744339624578,74.968,(Deleted due to privacy),speaker_A
11:40:55,11:40:58,190.57,0.601019428204048,75.487,(Deleted due to privacy),speaker_A
11:41:00,11:41:02,239.197,1.48750601177988,76.49,(Deleted due to privacy),speaker_A
11:41:02,11:41:08,176.192,0.338903646875706,74.116,(Deleted due to privacy),speaker_A
11:41:03,11:41:10,171.965,0.26184401356962,73.918,(Deleted due to privacy),speaker_A
11:41:09,11:41:10,195.722,0.694942122974087,71.168,(Deleted due to privacy),speaker_A
11:41:10,11:41:13,145.662,-0.217668533118331,65.42,(Deleted due to privacy),speaker_A
11:41:13,11:41:17,195.21900000000000,0.685772263605039,73.483,(Deleted due to privacy),speaker_A
11:41:18,11:41:20,180.53800000000000,0.41813269025120900,73.646,(Deleted due to privacy),speaker_A
11:41:41,11:41:48,140.322,-0.31501853119131400,67.217,(Deleted due to privacy),speaker_A
11:41:48,11:41:51,128.315,-0.5339101841617830,65.87100000000000,(Deleted due to privacy),speaker_A
11:41:52,11:41:53,114.432,-0.7870019488148200,67.259,(Deleted due to privacy),speaker_A
11:41:53,11:41:55,130.054,-0.502207628609551,72.804,(Deleted due to privacy),speaker_A
11:41:56,11:42:02,186.08,0.519165216341184,74.381,(Deleted due to privacy),speaker_A
11:42:02,11:42:09,150.689,-0.12602463043801600,72.87,(Deleted due to privacy),speaker_A
11:42:11,11:42:12,187.31600000000000,0.5416979125243690,73.543,(Deleted due to privacy),speaker_A
11:42:13,11:42:14,154.89,-0.0494389858865931,76.52600000000000,(Deleted due to privacy),speaker_A
11:42:14,11:42:17,153.776,-0.0697475809902074,70.584,(Deleted due to privacy),speaker_A
11:42:18,11:42:20,149.026,-0.15634168039969600,73.944,(Deleted due to privacy),speaker_A
11:42:21,11:42:26,140.47300000000000,-0.312265750346928,74.553,(Deleted due to privacy),speaker_A
11:42:26,11:42:29,153.194,-0.0803576369599599,70.116,(Deleted due to privacy),speaker_A
11:42:30,11:42:32,144.186,-0.244576510113785,68.55200000000000,(Deleted due to privacy),speaker_A
11:42:48,11:42:48,175.12100000000000,0.31937895625095600,75.385,(Deleted due to privacy),speaker_A
11:42:51,11:42:51,205.855,0.879670124935422,79.835,(Deleted due to privacy),speaker_A
11:42:53,11:42:54,195.06400000000000,0.682946561413782,76.715,(Deleted due to privacy),speaker_A
11:42:55,11:42:56,185.917,0.516193671456185,78.35600000000000,(Deleted due to privacy),speaker_A
11:42:59,11:42:59,112.305,-0.8257778750135530,69.417,(Deleted due to privacy),speaker_A
11:43:06,11:43:06,135.92600000000000,-0.395159091402706,71.321,(Deleted due to privacy),speaker_A
11:43:07,11:43:08,156.458,-0.0208538179131029,69.559,(Deleted due to privacy),speaker_A
11:43:08,11:43:12,130.989,-0.48516226377842000,71.033,(Deleted due to privacy),speaker_A
11:43:12,11:43:15,163.979,0.11625654454137400,72.62900000000000,(Deleted due to privacy),speaker_A
11:43:16,11:43:16,64.09,-1.70475355986165,59.625,(Deleted due to privacy),speaker_A
11:43:31,11:43:31,275.719,2.15331436938689,71.59,(Deleted due to privacy),speaker_A
11:43:54,11:43:57,151.02,-0.11999038898442800,72.944,(Deleted due to privacy),speaker_A
11:44:00,11:44:09,131.884,-0.46884611241600100,68.42400000000000,(Deleted due to privacy),speaker_A
11:44:09,11:44:12,159.998,0.043681574067863,71.984,(Deleted due to privacy),speaker_A
11:44:13,11:44:18,121.439,-0.659261979433286,67.807,(Deleted due to privacy),speaker_A
11:44:19,11:44:22,167.47,0.179898650023168,69.789,(Deleted due to privacy),speaker_A
11:44:22,11:44:27,187.44800000000000,0.544104316971117,71.6,(Deleted due to privacy),speaker_A
11:44:27,11:44:38,148.389,-0.167954404888926,69.654,(Deleted due to privacy),speaker_A
